Date,Value
2008-07-09,1509.4662
2008-07-02,1505.4492
2008-06-25,1504.8705
2008-06-18,1496.1047
2008-06-11,1494.2412
2008-06-04,1489.2206
2008-05-28,1492.4537
2008-05-21,1493.7507
2008-05-14,1491.6483
2008-05-07,1487.8084
2008-04-30,1488.5717
2008-04-23,1492.6766
2008-04-16,1494.658
2008-04-09,1485.9089
2008-04-02,1483.4308
2008-03-26,1478.4507
2008-03-19,1467.2131
2008-03-12,1466.2599
2008-03-05,1459.7414
2008-02-27,1454.5053
2008-02-20,1450.5484
2008-02-13,1446.2245
2008-02-06,1442.1753
2008-01-30,1446.3349
2008-01-23,1440.8813
2008-01-16,1441.4824
2008-01-09,1437.8274
2008-01-02,1434.3996
2007-12-26,1423.8624
2007-12-19,1411.8556
2007-12-12,1408.948
2007-12-05,1412.2075
2007-11-28,1405.1196
2007-11-21,1401.4253
2007-11-14,1384.3983
2007-11-07,1377.489
2007-10-31,1376.6336
2007-10-24,1373.025
2007-10-17,1377.8215
2007-10-10,1376.1701
2007-10-03,1362.9724
2007-09-26,1359.3332
2007-09-19,1351.9268
2007-09-12,1344.6416
2007-09-05,1332.0495
2007-08-29,1322.3825
2007-08-22,1312.905
2007-08-15,1300.0676
2007-08-08,1291.8786
2007-08-01,1282.2248
2007-07-25,1284.4209
2007-07-18,1280.3078
2007-07-11,1281.3399
2007-07-04,1278.0051
2007-06-27,1265.1926
2007-06-20,1269.0311
2007-06-13,1257.0383
2007-06-06,1257.8493
2007-05-30,1246.7229
2007-05-23,1240.9899
2007-05-16,1248.7668
2007-05-09,1242.4595
2007-05-02,1234.9421
2007-04-25,1228.5785
2007-04-18,1224.3283
2007-04-11,1221.9184
2007-04-04,1223.5686
2007-03-28,1219.1979
2007-03-21,1218.825
2007-03-14,1210.1864
2007-03-07,1212.2865
2007-02-28,1213.8765
2007-02-21,1205.8886
2007-02-14,1201.5422
2007-02-07,1199.624
2007-01-31,1193.9191
2007-01-24,1194.4059
2007-01-17,1194.0165
2007-01-10,1190.5402
2007-01-03,1186.8897
2006-12-27,1181.5235
2006-12-20,1189.4534
2006-12-13,1176.8309
2006-12-06,1179.2415
2006-11-29,1170.2571
2006-11-22,1169.706
2006-11-15,1167.5223
2006-11-08,1169.8662
2006-11-01,1172.7686
2006-10-25,1165.4273
2006-10-18,1156.8116
2006-10-11,1154.8316
2006-10-04,1155.8284
2006-09-27,1146.0834
2006-09-20,1154.5669
2006-09-13,1149.0946
2006-09-06,1153.5168
2006-08-30,1152.8944
2006-08-23,1152.9488
2006-08-16,1156.961
2006-08-09,1148.2641
2006-08-02,1144.1589
2006-07-26,1130.0954
2006-07-19,1128.9836
2006-07-12,1124.3918
2006-07-05,1127.5158
2006-06-28,1119.8088
2006-06-21,1113.6546
2006-06-14,1120.1481
2006-06-07,1119.697
2006-05-31,1105.9681
2006-05-24,1104.2126
2006-05-17,1104.0157
2006-05-10,1100.7404
2006-05-03,1099.4862
